customer_id,application_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,applicant_age,gender,number_of_dependents,residential_address,loan_status,fraud_type
CUST09268,APP009268,2023-01-22,Personal Loan,196032,36,13.23,Other,Salaried,31646,525,2726,0.3861,Rented,43,Female,1,City_45,Fraudulent - Detected,Income Falsification
CUST09269,APP009269,2023-01-22,Business Loan,337528,36,9.8,Debt Consolidation,Salaried,48447,822,1304,0.3269,Rented,41,Female,0,City_22,Approved,None
CUST09270,APP009270,2023-01-22,Car Loan,247222,240,9.87,Travel,Salaried,61358,645,5427,0.3884,Owned,42,Male,4,City_49,Declined,None
CUST09271,APP009271,2023-01-22,Education Loan,181037,48,10.0,Medical,Salaried,26593,799,6806,0.5559,Mortgaged,44,Other,3,City_23,Approved,None
CUST09272,APP009272,2023-01-22,Car Loan,459570,180,11.62,Business,Self-Employed,100649,782,11955,0.4188,Owned,43,Female,4,City_6,Approved,None
CUST09273,APP009273,2023-01-22,Business Loan,134166,48,8.77,Home Purchase,Student,81689,599,2033,0.3249,Mortgaged,32,Female,1,City_8,Declined,None
CUST09274,APP009274,2023-01-22,Business Loan,198588,24,10.53,Other,Salaried,95754,762,10186,0.4064,Mortgaged,33,Other,3,City_7,Approved,None
CUST09275,APP009275,2023-01-22,Education Loan,387947,60,7.97,Education,Retired,69803,627,10032,0.4437,Owned,40,Female,2,City_4,Declined,None
CUST09276,APP009276,2023-01-22,Personal Loan,411744,36,10.01,Education,Unemployed,10000,530,3381,0.6381,Rented,21,Other,1,City_2,Declined,None
CUST09277,APP009277,2023-01-22,Personal Loan,91217,48,12.17,Home Purchase,Self-Employed,98383,646,2077,0.3211,Mortgaged,41,Other,0,City_36,Declined,None
CUST09278,APP009278,2023-01-22,Home Loan,387251,36,11.63,Education,Student,38410,711,0,0.3,Owned,32,Male,3,City_32,Fraudulent - Undetected,Income Falsification
CUST09279,APP009279,2023-01-22,Personal Loan,319334,12,9.72,Debt Consolidation,Self-Employed,40445,642,5130,0.4268,Rented,48,Other,4,City_45,Declined,None
CUST09280,APP009280,2023-01-22,Personal Loan,162341,48,9.3,Travel,Self-Employed,63908,655,3849,0.3602,Mortgaged,21,Male,2,City_35,Approved,None
CUST09281,APP009281,2023-01-22,Home Loan,181667,240,9.79,Home Purchase,Retired,94455,771,9286,0.3983,Mortgaged,42,Female,1,City_5,Approved,None
CUST09282,APP009282,2023-01-22,Car Loan,50000,120,7.99,Debt Consolidation,Student,86332,688,6411,0.3743,Mortgaged,40,Female,3,City_28,Approved,None
CUST09283,APP009283,2023-01-22,Business Loan,557616,84,9.3,Debt Consolidation,Retired,82657,612,0,0.3,Rented,39,Male,1,City_11,Declined,None
CUST09284,APP009284,2023-01-22,Business Loan,452313,360,12.46,Business,Retired,52204,736,4742,0.3908,Owned,51,Other,0,City_9,Approved,None
CUST09285,APP009285,2023-01-22,Personal Loan,106628,240,8.75,Debt Consolidation,Student,51809,695,6226,0.4202,Owned,38,Other,1,City_36,Approved,None
CUST09286,APP009286,2023-01-22,Home Loan,419836,48,8.47,Travel,Self-Employed,68648,478,4078,0.3594,Mortgaged,40,Female,4,City_39,Declined,None
CUST09287,APP009287,2023-01-22,Personal Loan,213896,84,13.42,Debt Consolidation,Self-Employed,56748,714,8562,0.4509,Rented,25,Male,4,City_2,Approved,None
CUST09288,APP009288,2023-01-22,Education Loan,437221,36,9.16,Business,Self-Employed,82232,711,2742,0.3333,Rented,39,Female,0,City_6,Approved,None
CUST09289,APP009289,2023-01-23,Home Loan,225588,36,9.26,Medical,Retired,80752,681,9149,0.4133,Owned,35,Female,0,City_22,Approved,None
CUST09290,APP009290,2023-01-23,Car Loan,245496,360,10.74,Travel,Student,74783,751,2781,0.3372,Mortgaged,35,Other,2,City_30,Approved,None
CUST09291,APP009291,2023-01-23,Car Loan,256747,360,10.8,Medical,Self-Employed,10000,626,3679,0.6679,Mortgaged,22,Male,3,City_5,Declined,None
CUST09292,APP009292,2023-01-23,Personal Loan,201396,180,8.8,Business,Unemployed,63199,706,12792,0.5024,Owned,55,Other,1,City_29,Approved,None
CUST09293,APP009293,2023-01-23,Home Loan,509890,60,11.39,Business,Retired,57278,554,0,0.3,Owned,28,Other,0,City_6,Declined,None
CUST09294,APP009294,2023-01-23,Education Loan,434779,180,12.37,Business,Salaried,64200,712,5375,0.3837,Rented,35,Other,3,City_44,Approved,None
CUST09295,APP009295,2023-01-23,Business Loan,316492,240,10.89,Debt Consolidation,Self-Employed,41141,836,6392,0.4554,Rented,23,Male,0,City_1,Approved,None
CUST09296,APP009296,2023-01-23,Home Loan,453685,24,13.77,Travel,Retired,26880,600,2534,0.3943,Owned,23,Female,0,City_2,Declined,None
CUST09297,APP009297,2023-01-23,Education Loan,55939,120,14.44,Medical,Student,71578,619,6875,0.396,Owned,23,Male,2,City_38,Declined,None
CUST09298,APP009298,2023-01-23,Personal Loan,115731,24,11.2,Other,Student,51092,623,7945,0.4555,Mortgaged,53,Female,4,City_42,Declined,None
CUST09299,APP009299,2023-01-23,Car Loan,371183,120,14.31,Other,Salaried,74367,690,6117,0.3823,Mortgaged,21,Other,3,City_4,Approved,None
CUST09300,APP009300,2023-01-23,Business Loan,410330,36,12.03,Medical,Self-Employed,43227,594,5780,0.4337,Mortgaged,32,Male,2,City_8,Declined,None
CUST09301,APP009301,2023-01-23,Car Loan,341911,180,11.2,Education,Salaried,95397,713,7092,0.3743,Rented,33,Female,4,City_21,Fraudulent - Undetected,None
CUST09302,APP009302,2023-01-23,Education Loan,50000,48,13.59,Education,Student,85026,747,1990,0.3234,Rented,30,Male,0,City_9,Approved,None
CUST09303,APP009303,2023-01-23,Business Loan,140649,240,14.27,Education,Self-Employed,67420,722,2476,0.3367,Mortgaged,29,Other,2,City_38,Approved,None
CUST09304,APP009304,2023-01-23,Education Loan,362488,48,14.49,Travel,Unemployed,54667,538,6850,0.4253,Owned,33,Male,4,City_34,Declined,None
CUST09305,APP009305,2023-01-23,Car Loan,663970,24,12.81,Medical,Unemployed,81310,759,3524,0.3433,Mortgaged,25,Other,4,City_12,Approved,None
CUST09306,APP009306,2023-01-23,Home Loan,482686,48,10.9,Home Purchase,Unemployed,69813,754,4798,0.3687,Rented,47,Other,2,City_44,Approved,None
CUST09307,APP009307,2023-01-23,Car Loan,536595,60,9.57,Travel,Salaried,65964,746,0,0.3,Rented,53,Male,1,City_15,Approved,None
CUST09308,APP009308,2023-01-23,Personal Loan,350958,180,11.41,Business,Self-Employed,86071,709,7684,0.3893,Owned,50,Other,2,City_27,Approved,None
CUST09309,APP009309,2023-01-23,Personal Loan,349873,36,12.94,Debt Consolidation,Unemployed,95663,697,10301,0.4077,Mortgaged,21,Female,0,City_16,Approved,None
CUST09310,APP009310,2023-01-23,Education Loan,144977,240,7.69,Other,Salaried,28689,762,7448,0.5596,Rented,21,Male,1,City_5,Approved,None
CUST09311,APP009311,2023-01-23,Personal Loan,442773,240,9.37,Home Purchase,Self-Employed,33740,833,8062,0.5389,Owned,22,Other,2,City_31,Approved,None
CUST09312,APP009312,2023-01-23,Home Loan,289022,360,9.98,Other,Student,40493,603,8701,0.5149,Rented,43,Male,4,City_37,Declined,None
CUST09313,APP009313,2023-01-24,Home Loan,403909,36,12.96,Debt Consolidation,Unemployed,22439,766,4261,0.4899,Mortgaged,32,Male,3,City_35,Declined,None
CUST09314,APP009314,2023-01-24,Business Loan,304602,180,11.79,Travel,Unemployed,58431,673,1437,0.3246,Mortgaged,61,Female,2,City_36,Approved,None
CUST09315,APP009315,2023-01-24,Personal Loan,341867,84,10.48,Business,Salaried,75002,669,7083,0.3944,Owned,38,Female,4,City_22,Approved,None
CUST09316,APP009316,2023-01-24,Education Loan,286840,84,13.93,Business,Salaried,59464,557,9265,0.4558,Owned,48,Male,2,City_45,Declined,None
CUST09317,APP009317,2023-01-24,Car Loan,333693,24,11.27,Business,Unemployed,46646,657,664,0.3142,Rented,48,Female,0,City_28,Declined,None
CUST09318,APP009318,2023-01-24,Home Loan,450011,180,12.57,Education,Student,88161,600,7873,0.3893,Rented,28,Male,0,City_46,Declined,None
CUST09319,APP009319,2023-01-24,Business Loan,110065,120,12.09,Travel,Salaried,63513,642,6152,0.3969,Owned,29,Female,4,City_15,Declined,None
CUST09320,APP009320,2023-01-24,Education Loan,76061,24,13.51,Business,Salaried,68574,592,4557,0.3665,Mortgaged,53,Female,4,City_15,Declined,None
CUST09321,APP009321,2023-01-24,Home Loan,363879,48,13.19,Debt Consolidation,Unemployed,88855,644,3945,0.3444,Rented,21,Other,1,City_25,Declined,None
CUST09322,APP009322,2023-01-24,Home Loan,516086,60,14.42,Education,Salaried,56918,647,6091,0.407,Mortgaged,36,Other,0,City_45,Declined,None
CUST09323,APP009323,2023-01-24,Education Loan,553911,240,10.15,Travel,Unemployed,111505,687,2428,0.3218,Rented,44,Female,3,City_35,Approved,None
CUST09324,APP009324,2023-01-24,Business Loan,116338,360,8.65,Business,Unemployed,48804,550,17104,0.6505,Mortgaged,42,Other,0,City_43,Declined,None
CUST09325,APP009325,2023-01-24,Home Loan,239568,24,12.82,Other,Self-Employed,109948,564,0,0.3,Mortgaged,34,Female,0,City_17,Declined,None
CUST09326,APP009326,2023-01-24,Education Loan,78117,120,13.62,Education,Salaried,35631,708,0,0.3,Rented,33,Other,3,City_10,Approved,None
CUST09327,APP009327,2023-01-24,Education Loan,217408,60,7.88,Travel,Unemployed,72937,616,6166,0.3845,Owned,25,Male,0,City_30,Declined,None
CUST09328,APP009328,2023-01-24,Business Loan,468427,24,9.83,Business,Salaried,43936,765,5356,0.4219,Mortgaged,28,Female,2,City_30,Fraudulent - Undetected,Income Falsification
CUST09329,APP009329,2023-01-24,Home Loan,298066,360,13.15,Medical,Retired,87989,698,7135,0.3811,Owned,54,Female,2,City_36,Fraudulent - Detected,Income Falsification
CUST09330,APP009330,2023-01-24,Personal Loan,243918,36,12.28,Debt Consolidation,Retired,48044,728,0,0.3,Owned,40,Male,0,City_34,Declined,None
CUST09331,APP009331,2023-01-24,Education Loan,381762,60,12.79,Medical,Retired,67271,792,0,0.3,Rented,31,Female,0,City_42,Fraudulent - Undetected,None
CUST09332,APP009332,2023-01-24,Education Loan,180742,360,11.3,Debt Consolidation,Self-Employed,43736,655,3219,0.3736,Owned,44,Male,3,City_32,Approved,None
CUST09333,APP009333,2023-01-24,Home Loan,538946,12,10.17,Other,Self-Employed,83430,634,8514,0.402,Owned,33,Female,0,City_10,Declined,None
CUST09334,APP009334,2023-01-24,Business Loan,301092,120,13.18,Medical,Retired,43606,749,0,0.3,Rented,27,Other,4,City_49,Declined,None
CUST09335,APP009335,2023-01-24,Business Loan,239730,12,11.38,Travel,Student,102085,720,6794,0.3666,Rented,32,Male,2,City_39,Approved,None
CUST09336,APP009336,2023-01-24,Home Loan,388027,84,11.11,Business,Salaried,35100,665,4016,0.4144,Rented,23,Female,0,City_40,Declined,None
CUST09337,APP009337,2023-01-25,Business Loan,440892,84,12.64,Travel,Self-Employed,26359,791,5635,0.5138,Rented,53,Male,4,City_7,Approved,None
CUST09338,APP009338,2023-01-25,Home Loan,539396,12,8.84,Debt Consolidation,Unemployed,83788,663,4894,0.3584,Mortgaged,44,Male,0,City_27,Approved,None
CUST09339,APP009339,2023-01-25,Personal Loan,268504,120,11.6,Debt Consolidation,Salaried,45208,682,4928,0.409,Mortgaged,44,Male,1,City_1,Declined,None
CUST09340,APP009340,2023-01-25,Car Loan,462908,180,9.63,Travel,Unemployed,59819,681,4910,0.3821,Mortgaged,32,Female,4,City_4,Approved,None
CUST09341,APP009341,2023-01-25,Business Loan,315181,36,7.65,Business,Student,51943,605,9417,0.4813,Owned,37,Other,2,City_45,Declined,None
CUST09342,APP009342,2023-01-25,Education Loan,208292,360,12.74,Medical,Self-Employed,27184,686,5139,0.489,Rented,33,Other,2,City_42,Declined,None
CUST09343,APP009343,2023-01-25,Education Loan,183478,12,10.82,Travel,Unemployed,58075,791,9069,0.4562,Mortgaged,23,Female,1,City_4,Approved,None
CUST09344,APP009344,2023-01-25,Home Loan,135452,24,13.82,Other,Retired,91622,715,3238,0.3353,Mortgaged,47,Male,4,City_9,Fraudulent - Detected,Income Falsification
CUST09345,APP009345,2023-01-25,Home Loan,188745,12,11.0,Business,Self-Employed,85078,682,9471,0.4113,Mortgaged,45,Other,4,City_15,Approved,None
CUST09346,APP009346,2023-01-25,Education Loan,467355,240,7.57,Business,Unemployed,65794,667,4055,0.3616,Mortgaged,41,Female,3,City_10,Approved,None
CUST09347,APP009347,2023-01-25,Business Loan,406006,48,10.36,Education,Self-Employed,87806,706,4102,0.3467,Mortgaged,38,Other,0,City_8,Approved,None
CUST09348,APP009348,2023-01-25,Home Loan,113818,120,8.7,Debt Consolidation,Unemployed,33512,739,0,0.3,Mortgaged,29,Other,4,City_25,Approved,None
CUST09349,APP009349,2023-01-25,Home Loan,50000,60,13.95,Education,Retired,51863,728,1388,0.3268,Owned,41,Male,3,City_15,Approved,None
CUST09350,APP009350,2023-01-25,Home Loan,133156,240,10.62,Debt Consolidation,Retired,69895,653,2194,0.3314,Rented,28,Male,1,City_4,Approved,None
CUST09351,APP009351,2023-01-25,Car Loan,183489,240,11.07,Home Purchase,Unemployed,56739,705,0,0.3,Owned,29,Male,1,City_13,Approved,None
CUST09352,APP009352,2023-01-25,Education Loan,254510,84,10.06,Other,Unemployed,53829,718,1547,0.3287,Rented,28,Male,1,City_20,Approved,None
CUST09353,APP009353,2023-01-25,Home Loan,475929,60,11.16,Travel,Self-Employed,29983,599,7747,0.5584,Rented,31,Other,3,City_1,Declined,None
CUST09354,APP009354,2023-01-25,Personal Loan,217842,360,8.08,Debt Consolidation,Unemployed,10000,693,8186,1.1186,Owned,30,Other,2,City_26,Declined,None
CUST09355,APP009355,2023-01-25,Business Loan,552074,12,10.71,Education,Retired,80446,507,0,0.3,Rented,45,Other,1,City_35,Fraudulent - Detected,Income Falsification
CUST09356,APP009356,2023-01-25,Personal Loan,50000,48,12.14,Business,Unemployed,66080,718,11650,0.4763,Mortgaged,27,Other,3,City_45,Approved,None
CUST09357,APP009357,2023-01-25,Home Loan,247705,60,10.11,Debt Consolidation,Self-Employed,82549,732,8356,0.4012,Owned,37,Other,3,City_17,Approved,None
CUST09358,APP009358,2023-01-25,Education Loan,417832,240,10.25,Travel,Self-Employed,49069,739,13321,0.5715,Mortgaged,44,Male,0,City_28,Declined,None
CUST09359,APP009359,2023-01-25,Business Loan,427080,24,13.36,Medical,Unemployed,42180,648,9426,0.5235,Owned,50,Female,1,City_23,Declined,None
CUST09360,APP009360,2023-01-25,Car Loan,249642,24,11.26,Medical,Student,60163,704,12567,0.5089,Rented,41,Other,2,City_38,Approved,None
CUST09361,APP009361,2023-01-26,Car Loan,450263,36,11.61,Business,Salaried,81354,793,6674,0.382,Owned,21,Female,3,City_25,Approved,None
CUST09362,APP009362,2023-01-26,Education Loan,421829,36,9.58,Travel,Retired,54213,793,1894,0.3349,Mortgaged,35,Female,2,City_41,Approved,None
CUST09363,APP009363,2023-01-26,Personal Loan,197682,120,10.88,Debt Consolidation,Self-Employed,80044,677,6045,0.3755,Owned,45,Female,2,City_14,Approved,None
CUST09364,APP009364,2023-01-26,Home Loan,347239,12,7.88,Other,Self-Employed,34842,691,0,0.3,Mortgaged,28,Other,1,City_31,Declined,None
CUST09365,APP009365,2023-01-26,Personal Loan,405541,24,10.51,Education,Student,55963,768,4356,0.3778,Mortgaged,51,Male,1,City_13,Approved,None
CUST09366,APP009366,2023-01-26,Car Loan,208419,12,13.12,Debt Consolidation,Student,58247,559,4819,0.3827,Rented,51,Male,0,City_18,Declined,None
CUST09367,APP009367,2023-01-26,Education Loan,554148,240,8.63,Medical,Self-Employed,90659,654,8861,0.3977,Rented,43,Male,2,City_18,Approved,None
CUST09368,APP009368,2023-01-26,Personal Loan,174695,360,12.85,Other,Unemployed,65190,786,5828,0.3894,Mortgaged,47,Female,2,City_11,Fraudulent - Detected,None
CUST09369,APP009369,2023-01-26,Business Loan,321613,240,10.12,Education,Unemployed,103651,758,3234,0.3312,Owned,50,Male,3,City_44,Approved,None
CUST09370,APP009370,2023-01-26,Personal Loan,112533,36,7.69,Education,Retired,26307,709,0,0.3,Rented,38,Other,3,City_47,Approved,None
CUST09371,APP009371,2023-01-26,Personal Loan,315504,36,14.17,Education,Salaried,63247,559,1989,0.3314,Mortgaged,46,Male,3,City_47,Declined,None
CUST09372,APP009372,2023-01-26,Personal Loan,139939,12,8.77,Travel,Student,64484,676,4104,0.3636,Owned,26,Other,2,City_6,Approved,None
CUST09373,APP009373,2023-01-26,Car Loan,255880,60,9.84,Home Purchase,Self-Employed,75502,632,2185,0.3289,Mortgaged,45,Female,0,City_5,Declined,None
CUST09374,APP009374,2023-01-26,Home Loan,62010,36,10.87,Medical,Retired,39666,706,0,0.3,Rented,41,Female,4,City_7,Approved,None
CUST09375,APP009375,2023-01-26,Education Loan,419972,24,14.15,Education,Retired,102111,615,4953,0.3485,Mortgaged,62,Female,3,City_35,Declined,None
CUST09376,APP009376,2023-01-26,Business Loan,353442,36,11.57,Other,Salaried,60324,597,3135,0.352,Owned,34,Other,4,City_1,Declined,None
CUST09377,APP009377,2023-01-26,Home Loan,463111,180,13.84,Education,Student,32823,514,3060,0.3932,Mortgaged,50,Female,0,City_14,Declined,None
CUST09378,APP009378,2023-01-26,Car Loan,247829,180,11.45,Other,Unemployed,59599,777,5656,0.3949,Owned,47,Other,2,City_14,Approved,None
CUST09379,APP009379,2023-01-26,Car Loan,470077,12,8.94,Business,Unemployed,52170,648,3176,0.3609,Rented,36,Male,4,City_42,Fraudulent - Detected,Income Falsification
CUST09380,APP009380,2023-01-26,Home Loan,305891,24,11.45,Travel,Student,129580,692,9309,0.3718,Mortgaged,21,Male,1,City_6,Approved,None
CUST09381,APP009381,2023-01-26,Car Loan,316975,12,8.2,Travel,Retired,86248,679,2050,0.3238,Mortgaged,34,Male,2,City_19,Approved,None
CUST09382,APP009382,2023-01-26,Car Loan,617107,180,8.32,Debt Consolidation,Retired,61241,594,1710,0.3279,Owned,36,Other,1,City_9,Declined,None
CUST09383,APP009383,2023-01-26,Education Loan,227298,12,8.31,Home Purchase,Retired,57202,579,1967,0.3344,Rented,47,Female,0,City_24,Declined,None
CUST09384,APP009384,2023-01-26,Home Loan,484118,84,7.59,Other,Self-Employed,83776,599,5708,0.3681,Rented,40,Female,4,City_38,Declined,None
CUST09385,APP009385,2023-01-27,Car Loan,371952,360,8.56,Education,Unemployed,84971,622,5647,0.3665,Mortgaged,38,Female,4,City_11,Declined,None
CUST09386,APP009386,2023-01-27,Personal Loan,214214,180,9.97,Business,Self-Employed,10000,709,2760,0.576,Rented,46,Other,0,City_30,Declined,None
CUST09387,APP009387,2023-01-27,Car Loan,102646,180,8.0,Home Purchase,Salaried,76074,616,4947,0.365,Rented,45,Male,0,City_13,Declined,None
CUST09388,APP009388,2023-01-27,Car Loan,145037,120,7.54,Travel,Unemployed,60699,819,6522,0.4074,Rented,47,Female,2,City_30,Approved,None
CUST09389,APP009389,2023-01-27,Business Loan,469601,180,8.29,Debt Consolidation,Student,27221,762,7397,0.5717,Rented,29,Female,0,City_3,Approved,None
CUST09390,APP009390,2023-01-27,Car Loan,560159,180,14.05,Other,Retired,82005,744,4535,0.3553,Owned,47,Female,3,City_37,Approved,None
CUST09391,APP009391,2023-01-27,Home Loan,313715,360,11.18,Home Purchase,Salaried,116154,670,1846,0.3159,Mortgaged,51,Male,1,City_8,Approved,None
CUST09392,APP009392,2023-01-27,Business Loan,321582,36,10.55,Education,Student,73919,801,1851,0.325,Owned,64,Male,0,City_31,Approved,None
CUST09393,APP009393,2023-01-27,Home Loan,416468,24,10.91,Other,Self-Employed,87510,662,6051,0.3691,Rented,42,Other,3,City_16,Approved,None
CUST09394,APP009394,2023-01-27,Business Loan,310995,48,11.38,Debt Consolidation,Self-Employed,105102,677,7899,0.3752,Mortgaged,48,Male,4,City_14,Approved,None
CUST09395,APP009395,2023-01-27,Business Loan,464955,60,8.25,Business,Retired,39243,693,5602,0.4428,Rented,42,Other,0,City_21,Declined,None
CUST09396,APP009396,2023-01-27,Business Loan,343743,24,11.59,Education,Student,13560,736,3453,0.5546,Rented,44,Male,1,City_16,Declined,None
CUST09397,APP009397,2023-01-27,Education Loan,320331,180,13.34,Education,Unemployed,76421,730,2720,0.3356,Owned,48,Female,1,City_21,Approved,None
CUST09398,APP009398,2023-01-27,Business Loan,195118,180,11.42,Home Purchase,Retired,53809,641,8226,0.4529,Owned,21,Female,2,City_34,Declined,None
CUST09399,APP009399,2023-01-27,Education Loan,158209,48,13.68,Other,Unemployed,25645,637,89,0.3035,Owned,40,Female,4,City_1,Declined,None
CUST09400,APP009400,2023-01-27,Personal Loan,50000,60,8.47,Medical,Salaried,58045,731,3098,0.3534,Rented,41,Other,4,City_31,Approved,None
CUST09401,APP009401,2023-01-27,Car Loan,485117,60,13.28,Other,Retired,78188,737,10759,0.4376,Owned,31,Other,1,City_17,Approved,None
CUST09402,APP009402,2023-01-27,Business Loan,278008,60,12.14,Medical,Student,56275,648,9677,0.472,Owned,22,Female,3,City_34,Declined,None
CUST09403,APP009403,2023-01-27,Personal Loan,239940,240,11.73,Education,Unemployed,40329,553,5800,0.4438,Rented,33,Female,1,City_19,Declined,None
CUST09404,APP009404,2023-01-27,Home Loan,50000,240,11.62,Home Purchase,Retired,54412,663,3055,0.3561,Rented,41,Male,0,City_35,Fraudulent - Undetected,Income Falsification
CUST09405,APP009405,2023-01-27,Car Loan,203983,48,8.33,Other,Unemployed,59513,729,3986,0.367,Owned,35,Female,2,City_22,Approved,None
